From Date,PM2.5,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,AT,PM10
11-01-2022 00:00,60.86,30.83,56.71,87.53,7.09,8.65,1.54,44.68,4.05,3.76,25.06,63.38,0.68,245.69,,24.48,218.66
12-01-2022 00:00,51.19,44.65,41,85.65,10.11,9.58,1.31,37.1,4.87,3.75,28.03,66.41,0.57,234.25,999.24,22.35,170.58
13-01-2022 00:00,63.03,58.75,36.44,95.19,6.92,10.43,1.13,36.75,3.03,3.91,22.3,72.64,0.62,210.23,999.09,22.89,192.33
14-01-2022 00:00,69.88,83.49,35.08,118.58,16.63,9.67,1.24,30.89,3.24,3.42,19.89,72.65,0.54,224.59,999.28,23.96,211.72
15-01-2022 00:00,61.11,80.91,29.94,110.85,17.65,8.66,1.08,30.96,3.08,2.78,19.42,68.69,0.68,192.45,999.47,24.64,190.71
16-01-2022 00:00,48.04,92.85,30.69,123.54,20.61,9.64,1,42.49,3.01,3.56,19.8,59.88,0.77,182.66,999.68,26.19,157.01
17-01-2022 00:00,53.24,53.84,29.26,83.1,22.78,11.39,1.06,33.78,3.15,4.08,16.44,64.71,0.82,185.82,,26.95,158.24
18-01-2022 00:00,57.44,126.72,48.49,173.81,16.49,12.23,1.26,27.72,2.67,3.12,31.41,64.82,0.62,205.43,,26.54,183.24
19-01-2022 00:00,61.2,110,36.16,146.16,17.41,13.43,1.4,34.02,3.32,3.67,27.58,60.64,0.57,233.08,999.42,26.18,197.28
20-01-2022 00:00,43.57,11.64,32.5,44.14,27.27,10.66,1.1,29.48,2.67,3.2,24.05,62.42,0.55,233.54,998.9,25.43,142.14
21-01-2022 00:00,36.95,105.79,13.62,119.38,10.41,12.1,0.95,12.15,4.18,2.39,19.96,74.3,0.57,219.48,998.89,25.02,131.91
22-01-2022 00:00,33.25,157.57,13.26,160.49,27.51,16.4,0.76,8.05,4.23,3.23,30.49,78.97,0.9,204.03,997.91,24.77,115.85
23-01-2022 00:00,211.35,33.94,21,54.94,27.29,9.53,0.34,39.98,3.57,3.55,24.28,64.86,0.85,265.67,998.11,22.62,642.07
24-01-2022 00:00,107.68,20.3,29.97,50.27,26.92,6.3,0.46,58.35,3.09,2.67,25.44,50.4,0.87,232.29,999.21,20.42,417.64
25-01-2022 00:00,93.39,41.23,42.95,84.18,27.56,8.7,0.78,44.22,3.67,2.78,23.74,55.27,0.62,197.67,998.71,21.63,329.66
26-01-2022 00:00,82.01,60.84,41.56,102.4,26.85,8.38,0.94,49.52,3.41,2.47,17.2,56.96,0.66,195.28,998.84,22.92,274.64
27-01-2022 00:00,71.64,75.86,45.38,121.24,25.97,13.7,1.28,38.31,4.61,3.95,18.81,57.32,0.72,179.19,999.03,24.17,250.19
28-01-2022 00:00,50.73,55.37,40.84,96.21,25.87,15.23,0.94,56.23,3.57,4.34,21.72,47.63,1,175.72,999.51,25.82,182.83
29-01-2022 00:00,47.95,56.22,48.32,104.54,26.49,13.17,0.96,53.42,2.07,3.45,22.62,44.94,0.75,182.21,999.74,25.99,175.7
30-01-2022 00:00,59.24,109.93,48.18,158.11,24.84,12.52,1.34,39.88,3.82,4.1,22.68,50.05,0.57,205.55,998.52,25.92,196.21
31-01-2022 00:00,61.49,63.09,61.97,125.05,27.9,18.85,1.32,46.26,4.76,3.34,23.73,48.89,0.6,227.34,998.59,27.69,204.59
01-02-2022 00:00,58,83.07,48.17,131.24,22.51,17.01,1.32,24.58,3.9,3.51,22.73,59.38,0.53,231.42,998.34,24.76,192.33
02-02-2022 00:00,70.58,89.9,31.95,121.86,22.82,13.94,1.33,24.7,3.31,4.09,30,71.41,0.5,225.91,998.59,24.62,210.17
03-02-2022 00:00,68.66,93.96,22.55,116.51,29.11,14.03,1.15,16.88,2.82,4.62,28.78,77.31,0.66,198.07,998.42,24.29,200.54
04-02-2022 00:00,76.45,85,21.63,106.63,28.51,12.61,0.64,18.25,3.2,3.67,20.5,62.36,0.5,221.37,998.03,24.94,279.5
05-02-2022 00:00,90.34,79.15,33.25,112.26,22.69,14.46,0.94,32.69,3.92,2.95,23.14,57.54,0.56,214.91,998.35,24.11,324.29
06-02-2022 00:00,81.17,71.93,39.34,111.27,22.07,14.09,1.12,50.77,3.77,3.93,19.17,62.89,0.61,224.48,999.37,25.07,272.37
07-02-2022 00:00,55.35,55.07,31.69,86.76,30.96,10.41,0.78,26.1,4.21,4.09,20.85,77.37,0.63,243.87,999.59,24.16,189.59
08-02-2022 00:00,29.7,49.76,25.79,75.54,23.72,6.92,0.57,16.89,3.64,2.97,24.3,74.58,0.54,243.56,999.29,23.98,108
09-02-2022 00:00,40.04,52.16,27.69,79.84,21.15,7.4,0.68,13.65,4.1,3.16,23.55,73.57,0.69,208.7,999.33,23.88,141.54
10-02-2022 00:00,58.59,94.1,39.72,133.77,19.44,11.99,1.21,21.97,4.28,3.59,30.82,60.44,0.68,227.89,998.63,25.39,216.65
11-02-2022 00:00,46.59,53.01,42.43,95.41,22.25,9.88,0.94,40.79,3.83,3.31,22.34,48.91,0.92,198.29,998.65,27.32,180.03
12-02-2022 00:00,47.69,69.37,48.02,117.39,18.45,9.13,1.08,32.59,3.86,2.26,17.17,53.41,0.69,210.94,998.47,26.38,175.62
13-02-2022 00:00,59.87,81.48,49.56,130.99,20.01,10.83,1.38,40.31,4.46,2.36,20.71,60.76,0.64,219.3,997.36,26.63,200.65
14-02-2022 00:00,47.49,73.75,51.64,125.4,22.14,11.15,1.06,22.41,5.4,3.59,27.85,59.41,0.56,228.72,997.89,25.54,171.3
15-02-2022 00:00,32.87,52.46,45.52,97.98,21.16,8.84,0.87,15.97,3.65,3.84,24.35,64.56,0.7,243.23,997.64,25.07,124.97
16-02-2022 00:00,28.12,78.55,30.72,109.19,24.66,8.09,0.82,11.03,3.65,2.53,19.96,70.63,0.6,226.95,996.37,24.81,109.11
17-02-2022 00:00,34.84,92.85,32.17,124.99,25.45,9.55,0.96,14.45,3.42,2.82,19.4,71.68,0.52,203.73,995.08,25,124.39
18-02-2022 00:00,45.33,114.97,41.75,156.65,16.87,14.16,1.28,14.91,2.85,2.97,26.49,63.38,0.52,210.92,996.07,25.93,158.46
19-02-2022 00:00,52.19,104.03,67.84,171.8,11.52,15.74,1.47,15.29,2.17,3.37,21.69,62.16,0.55,240.95,997.94,26.75,186.28
20-02-2022 00:00,44.19,48.31,58.21,106.5,22.03,10.95,0.95,32.75,2.37,2.84,28.85,63.02,0.7,232.63,997.65,26.57,149.42
21-02-2022 00:00,61.39,103.55,66.37,169.92,11.56,15.04,1.67,27.67,3.45,2.99,18.17,61.54,0.5,198.22,997.33,24.51,223.8
22-02-2022 00:00,50.3,51.66,58.88,110.55,17.75,14.8,1.06,22.44,3.42,2.56,19.75,61.93,0.93,257.15,997.5,28.46,190.8
23-02-2022 00:00,51.4,119.16,59.57,178.72,12.1,15.18,1.45,10.6,2.91,2.44,27.47,62.15,0.59,241.45,998.33,27.09,188.54
24-02-2022 00:00,101,93.19,74.28,167.47,15.95,12.9,1.65,22.76,3.22,3.17,15.89,64.78,0.59,237.2,999.18,27.22,233.68
25-02-2022 00:00,,78.91,84.99,163.88,15.08,15.24,1.49,31.83,3.63,2.58,31.97,58.39,0.6,234.69,998.88,27.55,282.53
26-02-2022 00:00,57.73,84.83,75.55,160.38,15.13,13.62,1.22,20.88,3.54,3.64,27.25,51.55,0.64,230.67,998.56,27.75,242.82
27-02-2022 00:00,56.4,136.3,51.46,187.75,10.99,15.29,1.42,25.13,1.94,3.19,31.4,55.51,0.42,227.27,999.32,24.02,204.78
28-02-2022 00:00,70.7,52.82,103.67,156.49,17.18,19.94,1.58,33.59,4.37,3.45,36.81,47.08,0.78,259.87,998.11,31.09,244.45
01-03-2022 00:00,64.98,51.8,68.16,119.98,20.76,17.75,1.26,43.52,3.45,3.2,25.08,67.08,0.52,220.24,999,24.15,220.63
02-03-2022 00:00,70.69,54.45,98.97,153.42,16.08,18.31,1.54,37.17,4.38,2.27,22.12,43.3,0.92,246.67,997.36,32,244.12
03-03-2022 00:00,70.54,88.36,79.28,167.64,14.99,18.52,1.65,37.13,4.19,3.12,39.4,49.51,0.74,221.85,997.77,30.11,257.19
04-03-2022 00:00,46.86,84.07,63.08,147.15,17.64,17.85,1.07,34.12,4.62,2.61,17.82,38.8,0.84,226.56,997.93,30.66,198.41
05-03-2022 00:00,64.01,35.88,95.5,131.37,26.22,25.34,1.21,49.5,3.1,3.68,22.32,41.49,0.83,234.15,996.97,31.94,249.11
06-03-2022 00:00,62.69,92.28,63.48,155.76,20.55,23.88,1.6,35.63,2.72,3.71,34.12,49.42,0.59,206.56,996.11,30.01,220.41
07-03-2022 00:00,65.35,80.86,70.49,151.34,21.2,20.24,1.65,32.49,3.35,3.95,28.54,53.85,0.59,213.78,996.31,29.83,220.11
08-03-2022 00:00,66.68,50.09,63.04,113.13,33.18,18.99,1.36,44.42,3.5,3.32,25.4,54.64,0.62,206.41,996.14,30.71,230.18
09-03-2022 00:00,63.45,58.84,56.63,115.46,28.14,19.2,1.39,30.25,2.94,4.17,21.33,57.73,0.66,194.51,996.16,30.38,215.01
10-03-2022 00:00,85,61.05,61.24,122.29,25.11,17.62,1.44,35.31,3.64,2.55,25.61,55.09,0.72,216.49,995.76,30.79,275.35
11-03-2022 00:00,71.11,93.56,64.91,158.41,26.41,16.75,1.57,34.76,4,2.81,18.64,52.28,0.78,214.7,995.44,31.24,236.73
12-03-2022 00:00,37.74,30.25,55.84,86.09,32.58,12.72,0.77,60.08,3.39,3.15,22.93,49.73,0.83,190.47,995.36,31.07,145.81
13-03-2022 00:00,55.1,68.54,60.57,129.09,23.91,18.44,1.22,33.48,3.57,4.43,28.33,44.11,0.79,225.88,995.52,31.92,201.01
14-03-2022 00:00,55.53,110.29,70.15,180.45,19.77,19.83,1.45,28.55,3.37,3.67,26,33.85,0.72,208.29,995.65,32.66,212.72
15-03-2022 00:00,72.8,65.89,63.07,128.95,29.14,11.75,1.46,40.69,3.69,3.87,22.37,41.25,0.81,229.45,994.27,32.75,270.77
16-03-2022 00:00,58.03,97.96,69.24,167.2,23.37,19.88,1.34,23.85,4.03,3.18,19.32,43.46,0.76,240.68,993.05,32.95,231.27
17-03-2022 00:00,69.15,77.47,69.63,146.2,29.17,13.89,1.41,26.85,4.48,3.3,25.36,51.12,0.83,234.61,992.2,32.34,263.26
18-03-2022 00:00,59.38,43.12,48.17,90.69,31.74,11.67,1.13,36.62,4.28,3.67,34,55.43,0.83,236.51,991.83,31.64,191.69
19-03-2022 00:00,33.88,44.92,34.07,78.98,34.13,6.52,0.64,12.34,4.18,3.41,24.14,68.7,0.76,220.22,992.09,29.91,117.94
20-03-2022 00:00,38.32,56.95,12.32,69.27,34.73,4.17,0.43,5.5,3.54,3.51,24.99,75.48,0.65,232.63,992.94,28.55,134.39
21-03-2022 00:00,58.55,61.17,15.42,76.23,29.62,8.81,0.66,14.42,4.55,4.14,20.87,73.86,0.75,227.08,993.51,28.85,212.13
22-03-2022 00:00,56.18,86.18,56.71,142.88,37.42,12.79,1.08,22.21,5.16,3.54,21.38,52.01,0.7,245.98,992.98,30.01,214.44
23-03-2022 00:00,60.66,105.67,60.63,161.8,20.52,14.74,1.05,23.9,3.18,3.89,23.72,42.09,0.81,237.14,992.29,31.45,236.76
24-03-2022 00:00,65.33,55.94,58.09,114.02,23.08,11.63,1,30.03,3.92,3.86,21.75,56.49,0.58,215.95,992.45,30.51,232.56
25-03-2022 00:00,34.3,64.4,37.77,102.17,26.01,8.49,0.71,11.94,3.3,4.11,27.68,62.64,0.62,232.16,993.97,29.81,122.3
26-03-2022 00:00,35.93,70.4,34.11,104.51,29.75,8.44,0.6,6.81,5.17,4.36,14.57,73.68,0.68,233,995.94,29.71,122.57
27-03-2022 00:00,35.09,61.31,21.39,82.71,29.53,5.58,0.38,8.09,4.34,2.2,23.59,75.29,0.66,239.03,996.31,29.38,120.55
28-03-2022 00:00,42.11,71.75,22.12,93.86,24.12,5.77,0.43,5.14,4.57,3.55,20.79,76.54,0.74,232.78,995.4,30.13,146.45
29-03-2022 00:00,47.64,84.17,22.98,107.06,18.86,9.76,0.7,6.49,4,3.78,24.5,67.35,0.76,239.34,994.14,30.78,179.79
30-03-2022 00:00,45.04,72.79,19.92,92.52,18.98,10.42,0.66,4.46,3.32,2.31,41.51,73.07,0.59,236.59,993.38,30.1,178.94
31-03-2022 00:00,44.63,98.94,16.25,113.11,20.87,12.06,0.77,4.18,3.62,3.64,24.39,75.15,0.66,221.13,994.64,28.98,169.6
01-04-2022 00:00,84.61,110.45,12.02,121.3,20.95,14.95,0.8,6.15,3.76,3.91,22.42,71.64,0.7,226.86,994.54,28.75,301.11
02-04-2022 00:00,70.13,66.48,25.42,91.9,35.11,11.14,0.45,10.86,3.54,2.94,30.68,74.42,0.67,240.24,995.48,28.82,247.21
03-04-2022 00:00,59.03,65.36,27.06,92.41,25.68,9.38,0.49,11.9,3.96,3.55,25.14,71.25,0.77,242.09,994.72,29.35,203.94
04-04-2022 00:00,43.89,70.3,21.57,91.87,21.51,8.98,0.46,9.25,4.66,4.7,23.45,77.05,0.82,219.98,994.85,29.59,152.06
05-04-2022 00:00,36.02,63.64,18.29,81.92,19.08,8.61,0.43,4.84,5.33,4.62,30.45,77.66,0.96,222.6,996.44,30.23,126.54
06-04-2022 00:00,33.71,61.77,20.81,82.58,20.04,8.8,0.49,5.21,5.63,4.91,21.18,78.36,0.95,242.34,996.81,29.99,121.09
07-04-2022 00:00,36.68,63.53,23.56,87.09,14.43,7.55,0.63,7.46,3.47,3.76,23.22,78.84,0.71,233.52,995.51,30.14,119.86
08-04-2022 00:00,29.68,48.73,21.08,69.8,18.76,7.35,0.52,6.29,3.75,3.54,28.11,78.81,1.09,219.47,993.86,30.29,96.95
09-04-2022 00:00,26.72,70.2,8.39,78.58,25.8,17.38,0.41,4.32,1.93,4.72,25.04,83.79,0.91,198.13,993.48,28.61,87.95
10-04-2022 00:00,24.52,68,15.07,83.06,45.64,65.41,0.31,5.52,,,,,,,,,74.24
11-04-2022 00:00,27.96,47.33,25.74,73.08,38.66,52.92,0.5,4,3.1,3.51,20.69,63.07,0.92,263.48,992.27,32.28,108.27
12-04-2022 00:00,37.72,96.64,14.58,110.01,26.84,30.37,0.82,4.79,3.39,3.32,30.99,66.24,0.71,239.05,991.3,31.1,138.23
13-04-2022 00:00,34.62,93.29,15.25,108,24.29,21.9,0.79,5.09,3.97,3.38,33.73,64.3,0.72,237.76,990.38,31.74,137.77
14-04-2022 00:00,26.97,77.42,14.84,91.79,28.57,15.15,0.57,3.82,3.76,3.29,24.91,77.72,0.71,233.3,991.59,30.25,90.35
15-04-2022 00:00,24.23,61.21,14.02,75.2,30.02,8.72,0.23,3.5,2.9,2.74,20.46,74.51,0.8,251.92,992.44,30.35,87
16-04-2022 00:00,29.75,59.24,14.52,72.79,25.05,8.92,0.28,2.11,3.5,2.26,18,74.34,0.83,232.77,991.48,29.88,112.41
17-04-2022 00:00,26.96,46.97,16.58,62.87,23.19,8.37,0.25,2.5,2.63,2.95,18.15,73.7,1,223.96,992.42,29.83,102.21
18-04-2022 00:00,25.85,56.05,15.9,71.91,20.28,8.05,0.33,1.63,3.44,3.19,20.2,72.1,0.83,242.93,994.52,30.08,92.93
19-04-2022 00:00,28.76,61.34,14.25,75.6,21.41,11.24,0.46,1.31,3.79,3.19,18.76,75.62,0.84,240.28,995.86,29.65,
20-04-2022 00:00,78.28,48.16,20.68,68.84,19.86,11.12,0.63,15.68,3.03,2.77,11.89,73.22,0.91,236.85,993.32,31.16,151.05
21-04-2022 00:00,46.78,94.56,37.19,129.39,19.76,13.68,1.09,8.55,4.79,3.96,20.11,51.98,0.84,259.63,990.92,32.82,171.04
22-04-2022 00:00,47.95,54.06,41.83,95.79,23.84,13.19,0.88,13.32,4.31,2.84,25.98,66.46,0.94,222.8,992.33,32.29,166.92
23-04-2022 00:00,46.28,48.91,28.08,76.5,26.3,9.03,0.77,11.53,,,,,,,,,147.28
24-04-2022 00:00,29.8,60.63,15.19,75.81,26.19,0.02,0.48,3.78,,,,,,,,,99.54
25-04-2022 00:00,36.6,39.8,46.18,85.97,28.11,23.89,0.74,12.15,3.01,3.21,32.2,47.91,1.14,276.73,991.24,35.22,155.1
26-04-2022 00:00,27.69,66.09,23.05,89.08,25.5,8.08,0.54,3.94,3.59,3.56,22.6,68.42,0.95,245.96,992.45,31.6,102.46
27-04-2022 00:00,29.05,68.16,26.47,94.63,21.26,2.96,0.66,4.59,3.44,3.98,22.02,57.77,0.92,255.8,990.86,33.09,124.19
28-04-2022 00:00,33.95,84.9,22.35,107.24,20.58,5.15,0.73,7.21,4.09,2.29,26.64,67.25,0.93,228.33,991.61,32.55,122.76
29-04-2022 00:00,24.98,65.45,15.94,81.39,21.14,11.42,0.48,2.33,3.58,3.43,24.06,76.21,1.39,212.5,993.48,31.65,91.19
30-04-2022 00:00,22.91,76.5,12.74,89.22,19.32,8.73,0.59,2.15,4.35,3.15,23.62,73.17,0.84,232.17,991.83,31.42,84.06
01-05-2022 00:00,18,63.37,9.24,72.61,20.26,8.9,0.39,2.27,3.97,3.2,28.43,77.06,0.98,229.2,990.81,30.94,59.83
02-05-2022 00:00,19.8,55.31,9.23,64.53,22.17,6.26,0.36,2.08,4.66,2.76,24.52,78.26,0.77,244.48,990.39,30.54,76.78
03-05-2022 00:00,25.08,60.62,9.04,69.66,20.25,0.04,0.32,2.01,3.32,3.42,26.29,75.81,0.91,237.58,991.7,31.18,94.27
04-05-2022 00:00,30.72,67.41,12.39,79.8,17.2,4.06,0.35,2.09,3.46,3.25,24.4,72.96,0.75,265.83,992.61,31.3,115.87
05-05-2022 00:00,32.36,62.27,15.22,77.49,18.58,12.71,0.43,2.48,3.57,3.65,24.21,74.54,0.87,265.57,992.6,31.12,125.05
06-05-2022 00:00,52.47,64.46,12.18,76.48,17.26,9.88,0.5,1.77,4.44,3.48,26.15,76.15,0.89,257.97,991.93,30.82,200.31
07-05-2022 00:00,58.57,67.6,16.54,84.14,16,4.48,0.45,2.35,4.12,3.1,22.23,77.45,0.85,259.02,991.48,31.03,209.62
08-05-2022 00:00,42.73,65.67,19.2,84.87,15.17,3.8,0.41,2.78,3.66,3.63,20.7,75.35,0.91,257.98,989.55,31.35,155.42
09-05-2022 00:00,30.21,67.47,13.97,81.44,14.03,4.47,0.38,1.96,4.81,3.24,28.45,77.63,0.83,261.49,988.56,31.3,116.24
10-05-2022 00:00,30.66,48.86,17.53,66.39,15.69,5.2,0.4,2.23,4.37,3.64,16.48,76.1,0.99,292.92,988.13,31.29,115.5
11-05-2022 00:00,30.62,70.64,12.81,83.45,14.42,3.88,0.34,2.26,3.45,3.38,24.52,78.3,0.72,249.61,988.28,30.79,115.69
12-05-2022 00:00,28.96,57.85,15.11,72.96,18.15,6.41,0.29,11.58,4.39,3.44,28.74,77.31,0.94,247.43,989.08,30.82,111.42
13-05-2022 00:00,32.05,66.99,10.92,77.91,13.14,6.68,0.35,19.22,2.97,2.45,23.9,74.36,0.94,238.48,988.91,31.13,132.26
14-05-2022 00:00,44.7,69.32,11.37,80.69,16.68,10.11,0.32,19.48,4.32,4.3,31.03,74.12,0.91,242.51,989.32,31,155
15-05-2022 00:00,31.73,77.93,7.27,85.2,14.81,10.86,0.32,19.31,4.93,3.38,18.54,80.22,0.71,226.07,990.11,29.52,113.66
16-05-2022 00:00,36.26,66.61,14.88,81.48,14.07,9.19,0.4,19.72,5,3.32,18.04,74.51,0.89,277.71,989.55,31.66,134.31
17-05-2022 00:00,63.45,71.73,13.39,85.12,18.15,9.44,0.42,19.53,4.17,3.72,23.5,74.09,0.74,269.3,988.95,31.2,235.51
18-05-2022 00:00,88.22,76.05,14.89,90.95,14.51,9.51,0.46,19.62,3.96,3.41,30.5,72.54,0.81,273.72,989.24,31.12,306.71
19-05-2022 00:00,77.26,72.26,15.29,87.55,16.54,9.41,0.44,19.64,4.49,4.91,23.45,76.62,0.77,264.95,989.69,30.53,283.76
20-05-2022 00:00,53.17,65.41,12.74,78.14,17.11,8.84,0.34,19.78,3.54,2.69,26.27,74.82,0.9,243.85,991.07,30.74,193.76
21-05-2022 00:00,39.24,58.79,11.95,70.75,20.52,8.32,0.26,19.97,2.89,3.6,20.81,74.32,1.03,231.74,990.62,30.82,150.24
22-05-2022 00:00,23.98,64.09,8.03,72.12,19.08,10.18,0.29,19.34,4.52,3.32,30.68,77.21,1.13,232.54,988.89,30.98,92.3
23-05-2022 00:00,18.08,51.43,9.62,61.05,18.39,8.27,0.21,19.34,4.71,3.3,25.13,77.91,1.19,228.22,988.01,31.13,70.46
24-05-2022 00:00,21.63,58.63,11.49,70.13,15.94,6.73,0.2,19.69,2.6,2.58,28.27,76.61,0.97,250.16,990.6,31.42,82
25-05-2022 00:00,22.24,70.17,10.11,80.29,18.12,8.17,0.32,19.36,3.72,2.42,23.53,75.42,0.8,266.51,992.72,31.35,91.65
26-05-2022 00:00,22.09,80.73,9.08,89.3,17.94,10.04,0.42,19,3.54,2.64,25.34,73.18,0.86,276.94,992.32,31.39,98.18
27-05-2022 00:00,18,78.16,7.44,85.47,18.81,9.81,0.36,19.2,2.81,3.87,23.37,73.47,0.91,255.57,992.05,31.23,77.62
28-05-2022 00:00,13.61,74.57,8.13,82.68,17.04,9.92,0.34,19.39,3.84,3.26,23.37,73.34,1,247.28,991.33,31.19,64.68
29-05-2022 00:00,15.51,58.25,10.75,68.99,17.94,9.24,0.29,19.9,2.98,2.83,13.89,78.61,1,219.43,991.19,29.57,70.39
30-05-2022 00:00,20.19,51.07,15.55,66.62,17.42,7.69,0.32,19.6,3.28,2.93,32.77,69.88,1,280.84,990.77,32.25,88.92
31-05-2022 00:00,25.19,66.95,15.06,82.01,15.73,7.15,0.27,19.62,4.46,3.76,25.44,73.04,0.85,275.05,990.22,31.39,115.63
01-06-2022 00:00,24.52,78.63,13.97,92.6,11.55,7.07,0.28,19.36,2.89,3.37,22.02,72.6,0.77,272.01,990.36,31.26,108.84
02-06-2022 00:00,26.1,81.38,12.79,94.17,10.4,7.43,0.3,19.49,3.95,3.34,21.26,75.44,0.75,277.02,990.54,30.87,109.03
03-06-2022 00:00,29.56,81.59,12.99,94.58,10.11,7.51,0.33,19.21,3.99,3.4,24.93,72.68,0.83,275.35,990.41,31.24,118.98
04-06-2022 00:00,21.62,78.03,14.2,92.23,9.21,7.14,0.35,19.45,3.03,4.1,25.57,73.41,0.81,277.08,989.91,31.2,91.79
05-06-2022 00:00,18.12,74.74,13.94,88.67,7.81,7.16,0.3,19.71,4.32,4.08,31.53,73.57,0.79,266.86,989.8,31.32,82.62
06-06-2022 00:00,17.69,70.54,12.2,82.74,7.94,6.71,0.24,19.59,4.46,3.11,19.58,72.84,0.85,245.71,990.08,31.29,73.6
07-06-2022 00:00,17.74,76.95,11.17,88.12,8.61,7.07,0.28,19.81,3.94,3.51,21.01,75.71,0.8,238.75,990.39,31.24,72.34
08-06-2022 00:00,9.15,64.82,14.85,79.66,8.54,6.62,0.26,19.65,3.81,3.16,34.27,74.82,0.89,261.39,989.91,32,45.99
09-06-2022 00:00,10.05,69.33,12.89,82.22,7.88,6.91,0.3,19.54,4.32,3.57,29.48,78.03,0.87,240.51,988.76,31.07,41.69
10-06-2022 00:00,15.3,71.53,15.27,86.8,6.66,7.64,0.45,19.41,4.04,3.17,27.83,80.05,1.17,183.2,988.67,30.01,56.71
11-06-2022 00:00,7.37,98.74,13.27,111.63,47.75,37.93,1.07,17.88,5.47,3.56,17.22,91.78,1.69,175.98,989.46,27.58,21.39
12-06-2022 00:00,9.47,78.25,13.47,91.72,5.66,7.73,0.34,19.1,3.93,3.1,22.91,85.81,2.17,143.56,989.48,28.36,34.37
13-06-2022 00:00,11.35,53.52,16.26,69.78,8.32,6.96,0.3,19.21,3.16,2.85,21.7,77.26,1.93,173.5,990.67,30.09,45.06
14-06-2022 00:00,14.96,58.46,12.49,70.95,9.91,7.27,0.29,19,3.51,3.5,23.58,76.39,1.74,172.93,990.8,30.41,62.14
15-06-2022 00:00,14.69,58.54,10.61,69.14,11.77,7.33,0.26,19.02,4.14,2.77,20.19,78.41,1.46,204.49,990.14,30.53,56.92
16-06-2022 00:00,16.36,63.81,9.05,72.86,9.3,7.72,0.32,19.02,3.12,3.07,22.96,84.65,1.06,194.4,989.81,29.05,55.49
17-06-2022 00:00,15.91,70.76,8.55,79.3,6.92,8.48,0.32,18.74,3.89,3.35,24.57,80.37,1.11,188.62,989.06,29.99,58.29
18-06-2022 00:00,14.77,72.93,9.91,82.84,6.12,8.62,0.33,19.05,2.76,4.01,18.85,79.61,1.61,160.7,989.29,29.83,54.15
19-06-2022 00:00,8.88,69.59,9.56,79.15,5.57,8.94,0.31,19.05,3.62,2.81,19.51,89.03,1.52,174.86,989.97,27.66,31.46
20-06-2022 00:00,9.99,74.28,9.97,84.25,4.08,8.9,0.35,19,4.03,2.83,21.21,94.01,1.71,148.52,989.11,26.29,55.71
21-06-2022 00:00,9.92,72.49,12.74,85.22,4.15,9.5,0.48,19.63,3.45,2.73,19.38,93.18,2.07,152.03,986.87,26.35,33.19
22-06-2022 00:00,15.85,75.15,11.67,86.82,2.74,9.74,0.5,19.99,2.26,3.08,11.86,88.86,1.23,162.68,987.88,27.76,48.52
23-06-2022 00:00,13.21,75.57,12.71,88.28,3.19,10.22,0.47,20.14,3.9,2.04,17.26,84.04,1.27,179.18,989.1,28.74,51.02
24-06-2022 00:00,14.8,86.29,11.11,97.4,2.11,10.82,0.57,19.96,3.95,3.45,24,91.43,1.17,160.12,987.72,27.07,43.46
25-06-2022 00:00,10.14,61.44,20.59,82.03,3.4,11.04,0.56,20.06,4.11,3.15,21.79,83.88,2.79,137.21,984.65,28.46,39.42
26-06-2022 00:00,7.76,35.28,23.96,59.24,5.15,10.08,0.32,20.03,3.26,2.79,29.23,82.92,3.21,135.71,984.85,28.45,29.69
27-06-2022 00:00,10.79,54.23,17.4,71.63,3.21,10.59,0.38,20.14,3.53,2.85,23.84,89.55,1.77,162.47,987.44,27.68,36.31
28-06-2022 00:00,19.13,85.95,10.94,96.89,2.13,10.67,0.49,20.3,3.96,2.69,20.68,94.08,1.35,147.35,988.79,26.56,53.38
29-06-2022 00:00,21.48,113.43,4.89,118.04,0.63,12.73,0.73,19.75,3.65,2.77,29.86,93.5,0.75,181.11,987.46,27.19,66.12
30-06-2022 00:00,11.83,99.21,7.45,106.66,1.3,11.73,0.54,19.68,3.19,2.69,23.72,99.46,1.13,166.45,987.4,24.79,29.45
01-07-2022 00:00,14.33,110.4,5.6,115.98,0.39,12.14,0.7,18.45,4.21,3.29,20.72,99.84,0.86,190.11,987.97,24.51,35.88
02-07-2022 00:00,21.64,79.53,8.98,88.36,4.1,11.57,0.45,19.45,4.4,2.88,13.71,90.42,1.02,236.02,986.54,28.07,74.92
03-07-2022 00:00,18.4,49.6,12.48,62.07,4.68,9.92,0.22,19.4,3.61,2.77,25.85,86.99,1.19,230.74,986.35,28.55,67.09
04-07-2022 00:00,12.74,86.91,6.41,93.31,2.37,11.99,0.45,19.37,3.54,2.99,22.44,97.43,0.89,237.69,986.12,26.12,38.92
05-07-2022 00:00,6.85,121.68,1.38,122.32,0.62,13.64,0.61,15.61,4.29,3.89,23.57,99.94,3.19,230.01,984.87,25.04,36.44
06-07-2022 00:00,,79.36,5.6,84.95,2.99,11.99,0.41,18.93,4.5,3.16,27.07,97.96,2.8,233.08,985.96,25.63,35.48
07-07-2022 00:00,,80.85,5.58,86.27,3.37,11.11,0.41,27.85,3.57,2.88,22.69,98.87,1.11,288.37,988.85,25.68,54.33
